YEAR,ID,TYPE,ARCHITECTURE,TECHNOLOGY,TITLE,ABSTRACT,AUTHORS,COMMENTS,Csamp [pF],AREA [mm^2],SNDR_lf [dB],fin_hf,SNDR_hf [dB],SNR [dB],DR [dB],-THD [dB],SFDR,SNDR,P [W],fs [Hz],OSR,fsnyq_w,fsnyq,FOMW_lf [fJ/conv-step],FOMW_hf,FOMS_lf [dB],FOMS_hf_ab,FOMW_hf/fsnyq,"FOMS,hf+10log(fsnyq)"
2018,29.4,OS,SDSC,0.13,A 0.13?m CMOS SoC for Simultaneous Multichannel Optogenetics and Electrophysiological Brain Recording,"In Paper 29.4, Laval University presents a 0.13?m CMOS IC for simultaneous multichannel optogenetics and electrophysiological brain recording with 10 multimodal recording channels (NEF of 2.30) with ADC, and a 4-channel LED driver circuit. Digitization is done using an in-channel 8.68b ENOB ?? MASH 1-1-1
ADC with on-chip decimation including AFE, with power consumption of 11.2?W per channel.","Gabriel Gagnon-Turcotte, Christian Ethier, Yves De Koninck, Benoit Gosselin", ,,,,7000,60.8,,,,,60.8,0.0000044,500000,25,20000,220,,245.5435351,,154.3654732,0.012277177,197.3757732
2018,29.6,OS,SDCT,0.065,A 92dB Dynamic Range Sub-?Vrms-Noise 0.8?W/ch Neural-Recording ADC Array with Predictive Digital Autoranging,"In Paper 29.6, the University of California San Diego presents a 16-channel 92dB input dynamic range, low-noise, low-power neural-recording acquisition system employing predictive digital auto-ranging (PDA) in 0.8V 65nm CMOS. Per-channel ADC with PDA offers a 22dB increase in input dynamic range and 30×
improvement in bandwidth and faster than 1ms recovery to 100mV input differential transient artifacts, with noise below 1?Vrms over DC-to-500Hz bandwidth at 32kHz chopping and 1?A supply current.","Chul Kim, Siddharth Joshi, Hristos Courellis, Jun Wang, Cory Miller, Gert Cauwenberghs", ,,,,500,66.174,,92,,,66.174,0.0000008,32000,32,1000,800,,480.9157865,,154.1328002,0.480915786,184.1328002
2019,3.1,NQ,"Pipe, TI",0.016,A 3.2GS/s 10 ENOB 61mW Ringamp ADC in 16nm with Background Monitoring of Distortion,"In Paper 3.1, imec describes a 13b, 3.2GS/s, 4× interleaved ring-amplifier-based pipelined ADC, which introduces a general method for background tracking of signal-to-distortion ratio using a single-comparator stochastic ADC. This 16nm ADC achieves 61.7dB SNDR with a 1.6GHz input while consuming 61mW.","Benjamin Hershberg, Davide Dermit, Barend van Liempd, Ewout Martens, Nereo Markulic, Jorge Lagos, Jan Craninckx", VDD=0.85/1.8V,,0.194,62.9,1600000000,61.7,,,71.4,73.3,61.7,0.0613,3200000000,1,3200000000,19.15625,16.78826655,19.27577441,167.0665951,165.8665951,6.02E-09,260.9180949
2019,3.2,NQ,"Pipe, SAR",0.028,A 7.6mW 1GS/s 60dB SNDR Single-Channel SAR-Assisted Pipelined ADC with Temperature-Compensated Dynamic Gm-R-Based Amplifier,"In Paper 3.2, the University of Macau describes a single channel 12b, 1GS/s SAR-assisted pipelined ADC. A Gm-R-based residue amplifier with temperature-compensated bias is used. This 28nm ADC achieves >60dB SNDR at Nyquist while consuming 7.6mW.","Wenning Jiang, Yan Zhu, Minglei Zhang, Chi-Hang Chan, Rui P. Martins", ,,0.0091,61.36,500000000,60.002,,,,74.56,60.002,0.0076,1000000000,1,1000000000,7.6,7.952737089,9.298724735,169.5415641,168.1835641,9.30E-09,258.1835641
2019,3.3,NQ,"Pipe, SAR, TI",0.028,A 5GS/s 158.6mW 12b Passive-Sampling 8×-Interleaved Hybrid ADC with 9.4 ENOB and 160.5dB FoMS in 28nm CMOS,"In Paper 3.3, KU Leuven describes a 5GS/s 12b passive-sampling 8×-interleaved hybrid ADC with a bandwidth in excess of 6GHz. This 28nm ADC achieves a 58.5dB SNDR at 2.4GHz while consuming 158.6mW.","Athanasios Ramkaj, Juan Carlos Pena Ramos, Yifan Lyu, Maarten Strackx, Marcel J. M. Pelgrom, Michiel Steyaert, Marian Verhelst, Filip Tavernier ", ,0.256,1.808,61.3,2400000000,58.5,,,,65.4,58.5,0.1586,5000000000,1,5000000000,31.72,33.42231365,46.13711796,163.2763683,160.4763683,9.23E-09,257.4660683
2019,3.4,NQ,"Pipe, SAR",0.04,A 0.01mm2 25?W 2MS/s 74dB-SNDR Continuous-Time Pipelined-SAR ADC with 120fF Input Capacitor,"In Paper 3.4, the University of Texas Austin describes a 2MS/s, 13b continuous-time pipelined-SAR ADC with a kT/C noisefree input stage. This 40nm ADC achieves a peak SNDR of 73.5dB while consuming 25.2uW.","Linxiao Shen, Yi Shen, Xiyuan Tang, Chen-Kai Hsu, Wei Shi, Shaolan Li, Wenda Zhao, Abhishek Mukherjee, Nan Sun", ,0.12,0.01,73.5,1000000,71.7,,73.6,,79.4,71.7,0.0000252,2000000,1,2000000,12.6,3.25846521,4.008870777,179.4859946,177.6859946,2.00E-06,240.6962945
2019,3.5,NQ,"Pipe, SAR",0.065,A 0.6V 13b 20MS/s Two-Step TDC-Assisted SAR ADC with PVT Tracking and Speed-Enhanced Techniques,"In Paper 3.5, the University of Macau presents a 20MS/s, 13b, two-step TDC-assisted SAR ADC with PVT tracking and speed enhancing techniques. This 65nm ADC achieves a Walden FoM of 1.4fJ/conversion-step using a 0.6V supply.","Minglei Zhang, Chi-Hang Chan, Yan Zhu, Rui P. Martins", VDD=0.6V,,0.053,71.5,10000000,71,,,,89.5,71,0.000082,20000000,1,20000000,4.1,1.334861986,1.413965642,182.3618615,181.8618615,7.07E-08,254.8721614
2019,3.6,NQ,Pipe,0.016,A 6-to-600MS/s Fully Dynamic Ringamp Pipelined ADC with Asynchronous Event-Driven Clocking in 16nm,"In Paper 3.6, imec presents a single-channel 600MS/s, 11b, pipelined ADC with an asynchronous, event-driven approach to timing control that leads to fully dynamic power consumption. This 16nm ADC achieves 60dB SNDR and 78dB SFDR while consuming 6mW.","Benjamin Hershberg, Barend van Liempd, Nereo Markulic, Jorge Lagos, Ewout Martens, Davide Dermit, Jan Craninckx", ,,,60.4,300000000,60.2,,,,78.3,60.2,0.006,600000000,1,600000000,10,11.68712842,11.95938406,167.3897,167.1897,1.99E-08,254.9712125
2019,3.7,NQ,"SAR, Pipe",0.18,A 10mW 16b 15MS/s Two-Step SAR ADC with 95dB DR Using Dual-Deadzone Ring-Amplifier,"In Paper 3.7, Oregon State University describes a 15MS/s, 16b, two-step SAR ADC using a dual-deadzone ring-amplifier. This 180?m ADC achieves 91dB SNDR while consuming 10mW.","Ahmed ElShater, Calvin Yoji Lee, Praveen Kumar, Venkatachala, Jason Muhlestein, Spencer Leuenberger, Kazuki Sobue, Koichi Hamashita, Un-Ku Moon", ,,16,91,4000000,88,,93.9,,96.5,88,0.0098,15000000,1,15000000,653.3333333,22.52631554,31.82036165,179.8383519,176.8383519,2.12E-06,248.5992645
2019,6.3,NQ,"SAR, TI",0.007,A Sub-250mW 1-to-56Gb/s Continuous-Range PAM-4 42.5dB IL ADC/DAC-Based Transceiver in 7nm FinFET,"The enormous availability of data on the internet and the increased computational power available in the cloud require a constant increase in the bandwidth needed to transport data across the network. In order to mitigate the cost of infrastructure, the industry has proposed standards for 56Gb/s PAM-4 interfaces that can support legacy channels in conjunction with forward error correction (FEC) techniques. The reduced signal to noise ratio (SNR) available with PAM-4 modulation vs. NRZ requires sophisticated signal processing, making DSP-based solutions very attractive in terms of performance but, so far, at the expense of extra power vs. classical analog solutions. This paper demonstrates that this trade-off can be broken and presents a compact ADC/DAC DSP-based long-reach transceiver in 7nm FinFET technology that operates seamlessly from 3.5-to60Gb/s in PAM-4 (from 1-to-30Gb/s in NRZ mode) and consumes less than 250mW at 56Gb/s. The presented IP extends the deployment of DSP-based transceivers from repeater/re-timer applications to big ASICs with a very large number of ports.","Matteo Pisati, Fernando De Bernardinis, Paolo Pascale, Claudio Nani, Marco Sosio, Enrico Pozzati, Nicola Ghittori, Federico Magni, Marco Garampazzi, Giacomino Bollati, Antonio Milani, Alberto Minuti, Fabio Giunco, Paola Uggetti, Ivan Fabiano, Nicola Codega, Alessandro Bosi, Nicola Carta, Demetrio Pellicone, Giorgio Spelgatti, Massimo Cutrupi, Andrea Rossini, Roberto Massolini, Giovanni Cesura, Ivan Bietti",Power disclosed in JSSC paper; SN(D)R numbers are for entire front-end,,,,14000000000,32,33.5,,39.8,40,32,0.0535,30000000000,1,30000000000,1.783333333,,54.83803083,,146.4773748,1.83E-09,251.2485873
2019,11.1,NQ,SAR,0.18,A 5.37mW/Channel Pitch-Matched Ultrasound ASIC with Dynamic-Bit-Shared SAR ADC and 13.2V Charge-Recycling TX in Standard CMOS for Intracardiac Echocardiograph,"In Paper 11.1, KAIST, University of California at Berkeley, National University of Singapore and Singapore Institute of Neurotechnology present a pitch-matched ultrasound ASIC for an intracardiac echocardiography (ICE) system. The presented work achieves high integration density with a 250×250?m2 unit cell and the low power consumption of 5.37mW with 5Vpp TX.","Jihee Lee, Kyoung-Rog Lee, Benjamin E. Eovino, Jeong Hoan Park, Liwei Lin, Hoi-Jun Yoo, Jerald Yoo", ,,0.028,,5000000,56.85,,,,,56.85,0.00123,20000000,1,20000000,61.5,,108.1684535,,155.9509489,5.41E-06,228.9612488
2019,20.1,NQ,"VCO, TI",0.028,A 5GS/s 7.2 ENOB Time-Interleaved VCO-Based ADC Achieving 30.5fJ/conv-step,"In Paper 20.1, KU Leuven describes a 28nm time-interleaved VCO-based ADC. It achieves 45.2dB SNDR with a Nyquist input at 5GS/s, while consuming 22.7mW.","Maarten Baert, Wim Dehaene", ,,0.023,46.7,2500000000,45.2,,,,57.1,45.2,0.0227,5000000000,1,5000000000,4.54,25.69401254,30.53791667,157.1191415,155.6191415,6.11E-09,252.6088416
2019,20.2,OS,SAR,0.014,A 40MHz-BW 320MS/s Passive Noise-Shaping SAR ADC with Passive Signal-Residue Summation in 14nm FinFET,"In Paper 20.2, MediaTek demonstrates a technique for passive signal-residue summation in a noise-shaping SAR ADC in 14nm FinFET technology. It achieves 66.6dB SNDR in a 40MHz bandwidth consuming 1.25mW of power.","Ying-Zu Lin, Chin-Yu Lin, Shan-Chih Tsou, Chih-Hou Tsai, Chao-Hsin Lu", ,,0.0021,,9.961,66.6,66.99,,,77.44,66.6,0.00125,320000000,4,80000000,15.625,,8.943282507,,171.6514998,1.12E-07,250.6823997
2019,20.3,OS,"SAR, TI",0.04,A 50MHz-Bandwidth 70.4dB-SNDR Calibration-Free Time-Interleaved 4th-Order Noise-Shaping SAR ADC,"In Paper 20.3, the University of Michigan shows how time-interleaving can be combined with noise-shaping for the first time-interleaved noise-shaping SAR ADC. Implemented in 40nm CMOS, the design achieves 70.4dB SNDR in a 50MHz bandwidth while sampling at 400MS/s and consuming 13mW.","Lu Jie, Boyi Zheng, Michael P. Flynn", ,,0.06,,6000000,70.4,,,,88,70.4,0.013,400000000,4,100000000,130,,48.03981673,,166.2502665,4.80E-07,246.2502665
2019,20.4,OS,SDCT,0.007,An 8×-OSR 25MHz-BW 79.4dB/74dB DR/SNDR CT ?? Modulator Using 7b Linearized Segmented DACs with Digital Noise-Coupling-Compensation Filter in 7nm FinFET CMOS,"In Paper 20.4, MediaTek shows the first 7nm ADC at ISSCC, using a linearized DAC and digital noise coupling compensation. The design achieves 74dB SNDR in a 25MHz bandwidth while consuming only 3.8mW.","Tien-Yu Lo, Chan-Hsiang Weng, Hung-Yi Hsieh, Ding-Yang, Wang, Yun-Shiang Shu, and Pao-Cheng Chiu", ,,0.056,,7000000,74,,79.4,,,74,0.0038,400000000,8,50000000,76,,18.5546875,,172.1815641,3.71E-07,249.1712642
2019,20.5,OS,SDCT,0.028,A 76.6dB-SNDR 50MHz-BW 29.2mW Noise-Coupling-Assisted CT Sturdy MASH ?? Modulator with 1.5b/4b Quantizers in 28nm CMOS,"In Paper 20.5, the University of Macau demonstrates a 4th-order sturdy-MASH DSM using a noise-coupling technique with a zeroth-order second stage. The design achieves 76.6dB SNDR in a 50MHz bandwidth consuming 29.2mW of power, without requiring any DAC calibration or error shaping.","Liang Qi, Ankesh Jain, Dongyang Jiang, Sai-Weng Sin, Rui P. Martins, Maurits Ortmanns", ,,0.085,,6000000,76.6,77.4,,,87.8,76.6,0.0292,1200000000,12,100000000,292,,52.84573572,,168.9358715,5.28E-07,248.9358715
2019,20.6,OS,SDCT,0.028,An 80MHz-BW 31.9fJ/conv-step Filtering ?? ADC with a Built-In DAC-Segmentation/ELDCompensation 6b 960MS/s SAR-Quantizer in 28nm LP for 802.11ax Applications,"In Paper 20.6, MediaTek shows a dual-mode delta-sigma including variable gain and filtering for an 802.11ax analog baseband. The 28nm design achieves 64.9dB SNDR in 80MHz bandwidth consuming 7.3mW of power, or 76.8dB SNDR in 10MHz bandwidth consuming 4.15mW of power.","Chi-Yun (Stanley) Wang, Jen-Huan Tsai, Sheng-Yuan Su, Jen-Che Tsai, Jhy-Rong Chen, Chih-Hong Lou", ,,0.06,,10000000,64.9,65.7,68,,,64.9,0.00733,960000000,6,160000000,45.8125,,31.8910917,,165.2798601,1.99E-07,247.32106
2019,20.7,OS,SDCT,0.028,A 72.6dB-SNDR 100MHz-BW 16.36mW CTDSM with Preliminary Sampling and Quantization Scheme in Backend Subranging QTZ,"In Paper 20.7, the University of Macau shows a wideband CTDSM with a preliminary sampling and quantization technique to increase the time available for quantization. The design, implemented in 28nm CMOS achieves 72.6dB SNDR in 100MHz bandwidth consuming 16.3mW of power.","Wei Wang, Chi-Hang Chan, Yan Zhu, and Rui Paulo Martins", ,,0.019,,18000000,72.6,,,,76.3,72.6,0.0163,2000000000,10,200000000,81.5,,23.3778537,,170.478124,1.17E-07,253.4884239
2019,22.1,OS,SAR,0.055,A 769?W Battery-Powered Single-Chip SoC with BLE for Multi-Modal Vital Sign Health Patches,"In Paper 22.1, imec introduces an SoC for concurrent and synchronized ECG, bioimpedance and PPG recording, incorporating accelerators and an ARM Cortex-M4f microprocessor. The SoC also includes cryptography IP and an SRAMbased PUF solution. The 4320×4320?m2 SoC consumes 769?W. The total average system power drawn from the battery, including LDO, LEDs and accelerometer is 2mW, allowing an operating time of more than 3 weeks on 2 ZnAir batteries.","Mario Konijnenburg, Roland van Wegberg, Shuang Song, Hyunsoo Ha, Wim Sijbers, Jiawei Xu, Stefano Stanzione, Chris van Liempd, Dwaipayan Biswas, Arjan Breeschoten, Peter Vis, Chris Van Hoof, Nick Van Helleputte", ,,,,150,78.816,,,,,78.816,0.0000009,32000,106.6666667,300,3000,,420.6659015,,161.0344875,1.402219672,185.8057
2020,5.1,OS,VCO,0.028,A 240×192Pixel 10fps 70klux 225m-Range Automotive LiDAR SoC Using a 40ch 0.0036mm2 Voltage/Time Dual-Data-Converter-Based AFE,"In Paper 5.1, Toshiba describes a 240×192 pixel automotive LiDAR SoC capable of 225m maximum range distance at 10fps, while operating at up to 70klux ambient light based on 40-channel voltage/time dual-data-converter-based AFE.","Satoshi Kondo, Hiroshi Kubota, Hisaaki Katagiri, Yutaka Ota, Masatoshi Hirono, Tuan Thanh Ta, Hidenori Okuni, Shinichi Ohtsuka, Yoshinari Ojima, Tomohiko Sugimoto, Hirotomo Ishii, Kentaro Yoshioka, Katsuyuki Kimura, Akihide Sai, Nobu Matsumoto", ,,0.003,,10000000,39.3,,,,49.8,39.3,0.00138,400000000,2,200000000,6.9,,91.55077844,,147.9012091,4.58E-07,230.9115091
2020,9.1,OS,"Incremental, SDCT",0.055,A Current-Sensing Front-End Realized by A Continuous-Time Incremental ADC with 12b SAR Quantizer and Reset-Then-Open Resistive DAC Achieving 140dB DR and 8ppm INL at 4kS/s,"In Paper 9.1, MediaTek demonstrates a 140dB DR current measurement continuous-time incremental ADC that uses a 12b DSM and achieves an 8ppm INL at 4kS/s.","Su-Hao Wu, Yun-Shiang Shu, Albert Yen-Chih Chiou, Wei-Hsiang Huang, Zhi-Xin Chen, Hung-Yi Hsieh", ,,0.5852,,2000,101.9,,140,,,101.9,0.001011,2048000,512,4000,252750,,2484.232275,,164.8627884,0.621058069,200.8833883
2020,9.2,OS,SDCT,0.065,A 134?W 24kHz-BW 103.5dB-DR CT ?? Modulator with Chopped Negative-R and Tri-Level FIR DAC,"In Paper 9.2, Yonsei University presents an audio-band CT ?? modulator with chopped negative resistors that achieves a 99.4dB SNDR while consuming 134?W.","MoonHyung Jang, Changuk Lee, Youngcheol Chae", ,,0.28,,12000,99.4,101,103.5,,,99.4,0.000134,8000000,166.6666667,48000,2791.666667,,36.59123378,,181.9310644,0.000762317,228.7434768
2020,9.3,OS,SAR,0.04,A 40kHz-BW 90dB-SNDR Noise-Shaping SAR with 4× Passive Gain and 2nd-Order Mismatch Error Shaping,"In Paper 9.3, Tsinghua University reports a 90dB-SNDR passive noise-shaping SAR that realizes a 4× passive gain with a 40kHz bandwidth while consuming 67?W.","Jiaxin Liu, Xing Wang, Zijie Gao, Mingtao Zhan, Xiyuan Tang, Nan Sun", ,,0.061,,40000,90.5,90.9,94.3,,102.2,90.5,0.0000674,2000000,25,80000,842.5,,30.7700178,,178.2340009,0.000384625,227.2649008
2020,9.4,OS,SAR,0.028,A 4th-Order Cascaded-Noise-Shaping SAR ADC with 88dB SNDR Over 100kHz Bandwidth,"In Paper 9.4, University of Michigan presents a 4th-order single-channel cascaded-noise-shaping SAR ADC that achieves an 88dB SNDR over 100kHz bandwidth.","Lu Jie, Boyi Zheng, Hsiang-Wen Chen, Runyu Wang, Michael P. Flynn", ,,0.02,,100000,87.6,87.9,89,,102.8,87.6,0.00012,2000000,10,200000,600,,30.60014878,,176.8081875,0.000153001,229.8184875
2020,9.5,OS,SAR,0.04,A 13.5b-ENOB Second-Order Noise-Shaping SAR with PVT-Robust Closed-Loop Dynamic Amplifier,"In Paper 9.5, UT Austin describes a second-order noise-shaping SAR ADC uses a calibration-free closed-loop dynamic amplifier to achieve a 13.5b ENOB in a 625kHz bandwidth.","Xiyuan Tang, Xiangxing Yang, Wenda Zhao, Chen-Kai Hsu, Jiaxin Liu, Linxiao Shen, Abhishek Mukherjee, Wei Shi, David Z. Pan, Nan Sun", ,,0.037,,625000,83.8,,85.5,,94.3,83.8,0.000107,10000000,8,1250000,85.6,,6.7618415,,181.4649624,5.41E-06,242.4340625
2020,9.6,OS,"SAR, Pipe",0.028,A 2.56mW 40MHz-Bandwidth 75dB-SNDR Partial-Interleaving SAR-Assisted NS Pipeline ADC With Background Inter-Stage Offset Calibration,"In Paper 9.6, University of Macau shows a SAR-assisted noise-shaping pipeline ADC using partial interleaving to achieve a 40MHz bandwidth with 75dB SNDR while consuming 2.56mW.","Yan Song, Yan Zhu, Chi Hang Chan, Rui Paulo Martins", ,,0.016,,2000000,75.2,,76.6,,87.1,75.2,0.00256,600000000,7.5,80000000,32,,6.804309367,,177.1382003,8.51E-08,256.1691001
2020,9.7,OS,SDCT,0.028,Background Multi-Rate LMS Calibration Circuit for 15MHz-BW 74dB-DR CT 2-2 MASH ?? ADC in 28nm CMOS,"In Paper 9.7, Renesas describes a 2-2 MASH continuous-time ?? ADC in 28nm CMOS with multi-rate LMS background calibration to achieve a 15MHz bandwidth and a 67.5dB SNDR.","Mitsuya Fukazawa, Takashi Oshima, Masaki Fujiwara, Katsuki Tateyama, Alsubaie Raed, Masao Ito, Tetsuya Matsumoto, Tetsuo Matsui", ,,0.28,,168460,67.5,,74.3,,,67.5,0.019,480000000,16,30000000,633.3333333,,326.8171103,,156.4733766,1.09E-05,231.2445891
2020,9.8,OS,SDCT,0.028,A Low-Cost 4-Channel Reconfigurable Audio Interface for Car Entertainment Systems,"In Paper 9.8, NXP reports a reconfigurable, 4-channel audio ADC in 28nm CMOS that has all references and LDOs on-chip and achieves a peak SNR of 106dB while consuming 6mW.","Robert van Veldhoven, Marco Lammers, Leon van der dussen, Khalid Mabtoul", ,,0.3,,22.05,,106,,91,,91,0.006,135500,3.072562358,44100,136054.4218,,4691.02781,,156.6525734,0.106372513,203.0969593
2020,16.1,NQ,"Pipe, TI",0.016,A 12b 18GS/s RF Sampling ADC with an Integrated Wideband Track-and-Hold Amplifier and Background Calibration,"In Paper 16.1, Analog Devices presents a 16nm design that achieves a record 18GS/s with >50 dB linearity. It achieves 48dB SNDR and 54dB SFDR for an 8GHz signal sampled at 18GS/s. This performance is enabled by a wideband track-and-hold amplifier and extensive background calibration.","Ahmed M. A. Ali, Huseyin Dinc, Paritosh Bhoraskar, Scott Bardsley, Chris Dillon, Mohit Kumar, Matthew McShea, Ryan Bunch, Joel Prabhakar, Scott Puckett", ,,2.6,53,800000000,48,,,,54,48,1.3,18000000000,1,18000000000,72.22222222,197.886212,351.9171636,151.4029916,146.4029916,1.96E-08,248.9557166
2020,16.2,NQ,"TI, TDC",0.065,A 4× Interleaved 10GS/s 8b Time-Domain ADC with 16× Interpolation-Based Inter-Stage Gain Achieving >37.5dB SNDR at 18GHz Input,"In Paper 16.2, University of Macau presents a 65nm 8b 10GS/s 4× time-interleaved time-domain pipeline ADC using 16× interpolation-based inter-stage gain. It achieves 37.6dB SNDR for an 18GHz input signal sampled at 10GS/s while consuming 50.8mW.","Minglei Zhang, Yan Zhu, Chi-Hang Chan, Rui P. Martins", ,,0.095,,5000000000,40.1,,,,52.8,40.1,0.0508,10000000000,1,10000000000,5.08,,61.4713395,,150.0310629,6.15E-09,250.0310629
